/c/en/mccarthyism	RelatedTo	/c/en/beliefs	1.0	0.057
/c/en/beliefs	RelatedTo	/c/en/belief	1.0	0.746
/c/en/nonscience	RelatedTo	/c/en/beliefs	1.0	0.252
/c/en/doublethink	RelatedTo	/c/en/beliefs	1.0	0.197
/c/en/people	HasA	/c/en/beliefs	1.0	0.141
/c/en/road_to_damascus	RelatedTo	/c/en/beliefs	1.0	-0.074
/c/en/beliefs	FormOf	/c/en/belief	1.0	0.746
/c/en/mode_of_thought	RelatedTo	/c/en/beliefs	1.0	0.104
/c/en/sect	RelatedTo	/c/en/beliefs	1.0	0.224
/c/en/point_of_view	RelatedTo	/c/en/beliefs	1.0	-0.004
/c/en/persecution	RelatedTo	/c/en/beliefs	1.0	0.081
/c/en/dissent	RelatedTo	/c/en/beliefs	1.0	0.258
/c/en/hypocrisy	RelatedTo	/c/en/beliefs	1.0	0.087
/c/en/beliefs	FormOf	/c/en/belief	1.0	0.746
/c/en/neo_objectivist	RelatedTo	/c/en/beliefs	1.0	0.165
/c/en/radipraxy	RelatedTo	/c/en/beliefs	1.0	-0.03
/c/en/rock_hard	RelatedTo	/c/en/beliefs	1.0	0.085
/c/en/diehard	RelatedTo	/c/en/beliefs	1.0	0.183
/c/en/nondenominationalism	RelatedTo	/c/en/beliefs	1.0	0.256
/c/en/religion	RelatedTo	/c/en/beliefs	0.7800000000000002	0.477
/c/en/protest	RelatedTo	/c/en/beliefs	0.1429999999999998	0.142
/c/en/faith	RelatedTo	/c/en/beliefs	0.10199999999999987	0.551
